1196			s__ __ __ __y	tiền lương	['sæl(ə)rɪ]	salary	A {{c1::salary}} is how much money a person makes at his or her job. → &nbspHe got a new job with a better {{c1::salary}}.			salary   salary   (toán kinh tế) tiền lương       Salary   Salary   (Econ) Lương + Tiền trả cho hầu như toàn bộ công nhân không làm việc chân tay và một số nhân viên làm việc chân tay để đổi lấy cung lao động của họ, thông thường việc thanh toán được tiến hành sau mỗi thánh và, ngược với tiền công của nhân công làm việc chân tay, không thay đổi theo số giờ làm việc hay mức độ nỗ lực trong những giờ làm việc với điều kiện một số nghĩa vụ hợp đồng tối thiểu phải được tôn trọng.
1197			s__ __ __ __ __ __ __ __ __p	học bổng	['skɔləʃɪp]	scholarship	A {{c1::scholarship}} is money given to one so they can go to school. →  I got a {{c1::scholarship}} to help me pay for university.			danh từ  sự học rộng, sự uyên thâm, sự uyên bác, sự thông thái  học bổng  to win a scholarship: được cấp học bổng
1198			t__ __ __ __ __ __ __y	tạm thời, nhất thời, lâm thời	['temp(ə)r(ə)rɪ]	temporary	If something is {{c1::temporary}}, it exists for a short time. → &nbspThis car is only {{c1::temporary}}; I'll get a new one soon.			temporary /'tempərəri/   tính từ  tạm thời, nhất thời, lâm thời  temporary success: thắng lợi nhất thời temporary power: quyền hành tạm thời temporary rest: sự nghỉ ngơi chốc lác
1199			t__ __ __s__ __ __	châu báu, của cải	['treʒə]	treasure	A {{c1::treasure}} is a collection of valuable things, especially jewels or gold. → &nbspThey became very rich when they found the buried {{c1::treasure}}.			danh từ  bạc vàng, châu báu, của cải; kho của quý  to amass a treasure: tích luỹ của cải to bury a treasure: chôn của  (nghĩa bóng) của quý, vật quý, người yêu quý; người được việc  his library contains treasures: tủ sách của anh ấy có nhiều sách quý   ngoại động từ  tích luỹ, để dành, trữ (của cải, châu báu...)  (nghĩa bóng) quý trọng, coi như của quý, trân trọng giữ gìn  I treasure your friendship: tôi rất quý trọng tình bạn của anh he treasures [up] memories of his childhood: anh ấy trân trọng gìn giữ những ký ức thời thơ ấu
1200			u__ __ __	thúc giục, nài nỉ	[ɜːʤ]	urge	To {{c1::urge}} someone is to try very hard to get them to do something. →  He {{c1::urge}}d them to believe his story.			danh từ  sự thúc đẩy, sự thôi thúc    ngoại động từ  thúc, thúc giục, giục giã to urge the horse onward: thúc ngựa tiến lên to urge someone to do something: thúc giục ai làm điều gì  cố nài, cố gắng thuyết phục  the shopkeeper urged me to buy a hat: nhà hàng nài tôi mua một cái mũ  nêu ra, đề xuất, by tỏ chủ trưng; dẫn chứng, viện chứng; nhấn mạnh  to urge the need for economy: nêu lên vấn đề cần thiết phi tiết kiệm; nhấn mạnh sự cần thiết phi tiết kiệm
arise	1201			a__i__ __,    a__o__ __	xuất hiện, nảy sinh ra, xảy ra	[ə'raɪz]	To {{c1::arise}} is to happen. →  Difficulties {{c1::arose}} with his computer because it was old.			nội động từ arose, arisen  xuất hiện, nảy sinh ra, xảy ra  more difficulties arose: nhiều khó khăn nảy sinh ra there arose many heroes: nhiều anh hùng xuất hiện  phát sinh do; do bởi  difficulties arising from the war: những phát sinh khó khăn do chiến tranh  (thơ ca) sống lại, hồi sinh  (từ cổ,nghĩa cổ) mọc lên; trở dậy  (từ Mỹ,nghĩa Mỹ), (từ cổ,nghĩa cổ) nổi lên, vọng đến, vang đến (tiếng âm thanh)
benefactor	1202			b__ __ __f__ __ __ __ __	ân nhân, người làm việc thiện	['benɪfæktə]	A {{c1::benefactor}} is a person who gives money to help someone. → &nbspThe student's {{c1::benefactor}} gave him money to spend on his studies.			benefactor   benefactor /'benifæktə/   danh từ  người làm ơn; ân nhân  người làm việc thiện
blacksmith	1203			b__ __ __ __s__ __ __ __	thợ rèn	['blæksmɪθ]	A {{c1::blacksmith}} is a person who makes things out of metal. →  The {{c1::blacksmith}} pounded the piece of metal until it was flat.  (B1) out of something/somebody: used to show what something is made from  Example: statue made out of bronze			n.  blacksmith   blacksmith /'blæksmiθ/   danh từ  thợ rèn
charitable	1204			c__ __r__t__ __ __ __	nhân đức, có lòng thảo, khoan dung, độ lượng	['ʧærɪtəbl]	When someone is {{c1::charitable}}, they help people who are in need. → &nbspMy sister was {{c1::charitable}} enough to help me buy my first house.			tính từ  nhân đức, từ thiện; có lòng thảo  khoan dung, độ lượng  charitable instution  nhà tế bần
chimney	1205			c__ __ __ __ __y	ống khói	['ʧɪmnɪ]	A {{c1::chimney}} is a tall pipe used to carry smoke out of a building. →  The cat was on the roof sitting next to the {{c1::chimney}}.			danh từ  ống khói  lò sưởi  thông phong đèn, bóng đèn  miệng (núi lửa)  khe núi, hẽm (núi)
compensate	1206			c__ __p__ __s__ __ __	bù, đền bù, bồi thường	['kɔmpenseɪt]	To {{c1::compensate}} is to pay someone for the time they spent doing something. → &nbspHer boss {{c1::compensate}}d her for the extra work she did last week.			động từ  bù, đền bù, bồi thường  to compensate someone for something: đền bù (bồi thường) cho ai về cái gì  (kỹ thuật) bù
encounter	1207			e__c__ __ __t__ __	bắt gặp, chạm trán	[ɪn'kauntə]	If you {{c1::encounter}} something, you meet or come close to it. →  I {{c1::encounter}}ed a sea turtle while I was swimming.			danh từ  sự gặp gỡ, sự bắt gặp; sự gặp phải; cuộc gặp gỡ  sự chạm trán, sự đọ sức; cuộc chạm trán, cuộc đọ sức; cuộc chạm trán, cuộc đấu (trí...)    ngoại động từ  gặp thình lình, bắt gặp  chạm trán, đọ sức với, đấu với
exceed	1208			e__c__ __ __	vượt quá, trội hơn	[ɪk'siːd]	To {{c1::exceed}} is to be more than something. →  Since I {{c1::exceed}}ed my limit, I decided to get rid of my credit cards.  get rid of something : tống khứ, vứt bỏ được, thoát khỏi			nội động từ  trội hơn  làm quá  phóng đại  ăn uống quá độ
forge	1209			f__ __g__	rèn, tôi luyện	[fɔːʤ]	To {{c1::forge}} is to make or produce, especially with difficulty. → &nbspStacy and Heather {{c1::forge}}d their friendship when they were teenagers.			danh từ  lò rèn; xưởng rèn  lò luyện kim, xưởng luyện kim    ngoại động từ  rèn (dao, móng ngựa...)  giả mạo (chữ ký...); bịa (chuyện)  to forge a signature: giả mạo chữ ký   nội động từ  làm nghề rèn, rèn  giả mạo; phạm tội giả mạo (chữ ký...)    nội động từ  tiến lên (vượt mọi khó khăn...)  to forge ahead: dẫn đầu, tiến lên phía trước
humble	1210			h__ __b__ __	khiêm tốn, nhún nhường	['hʌmbl]	People who are {{c1::humble}} do not believe that they are better than other people. → &nbspEven though Bob is the smartest boy in his class, he is {{c1::humble}}.			tính từ  khiêm tốn, nhún nhường  a humble attiude: thái độ khiêm tốn  khúm núm  to be very humble towards one's superious: có thái độ quá khúm núm đối với cấp trên  thấp kém, hèn mọn (cấp bậc, địa vị xã hôi, thành phần)  humble position: địa vị thấp kém to be of humble birth: xuất thân từ tầng lớp dưới  xoàng xĩnh, tầm thường; nhỏ bé (đồ vật...)  a humble housee: căn nhà xoàng, căn nhà nhỏ bé  to eat humble pie  phải xin lỗi, phải nhận lỗi; chịu nhục  ngoại động từ  làm nhục, sỉ nục  hạ thấp  to humble oneself: tự hạ mình
iron	1211			__r__ __	sắt (kim loại)	['aɪən]	{{c1::iron}} is a strong metal that is used to make many objects. → &nbspThe horse had shoes made of {{c1::iron}}.			danh từ  sắt  chất sắc (thuốc bổ)  đồ sắt, đồ dùng bằng sắt  bàn là  ((thường) số nhiều) xiềng, bàn đạp (ngựa); cái giá (để nắn chân vẹo...)  to be in irons: bị khoá tay; bị xiềng xích  (từ lóng) súng lục  to have many irons in the fire  có nhiều việc trong một lúc  có nhiều mưu lắm kế  to strike while the iron is hot  không để lỡ mất cơ hội  tính từ  bằng sắt  cứng cỏi, sắt đá  nhẫn tâm    ngoại động từ  tra sắt vào; bọc sắt  xiềng xích  là (quần áo...)    nội động từ  là quần áo  to iron out  giải quyết (khó khăn, vấn đề...)
ladder	1212			l__ __ __ __r	cái thang	['lædə]	A {{c1::ladder}} is an object that is used to climb up and down things. →  He used  a {{c1::ladder}} to climb to the top of his tree house.			danh từ  thang ((nghĩa đen) & (nghĩa bóng))  folding ladder: thang gặp được the ladder of fame: thang danh vọng  to kick down ladder  từ bỏ những người bạn đã giúp mình nên địa vị; từ bỏ nghề nghiệp đã giúp mình có địa vị
modest	1213			m__d__ __ __	nhũn nhặn, thuỳ mị, nhu mì	['mɔdɪst]	If people are {{c1::modest}}, they do not think that they are too important. → &nbspDerek is very {{c1::modest}} for someone who is so rich.			tính từ  khiêm tốn, nhún nhường, nhũn nhặn  the hero was very modest about his great deals: người anh hùng rất khiêm tốn về những chiến công to lớn của mình  thuỳ mị, nhu mì, e lệ  a modest girl: một cô gái nhu mì  vừa phải, phải chăng, có mức độ; bình thường, giản dị  my demands are quite modest: những yêu cầu của tôi rất là phải chăng a modest little house: một căn nhà nhỏ bé giản dị
occupy	1214			o__c__ __y,  o__c__ __ __ __d	ở, chiếm giữ, chiếm đóng	['ɔkjəpaɪ], [-kju-]	To {{c1::occupy}} a place is to live, work, or be there. →  Kevin and Alice {{c1::occupied}} the chairs and had a long discussion.			ngoại động từ  chiếm, chiếm giữ  chiếm, chiếm đóng  giữ  to occupy an important pasition in the government: giữ một địa vị quan trọng trong chính phủ  choán, chiếm cứ  many worries occupy his mind: nhiều nỗi lo lắng choán cả đầu óc hắn  ở  to occupy a house: ở một căn nhà  bận rộn với  to occupy ineself with something: bận rộn với việc gì
penny	1215			p__ __ __y	đồng xu	['penɪ]	A {{c1::penny}} is a coin worth one cent. → &nbspU.S. President Abraham Lincoln is on the {{c1::penny}}.			danh từ, số nhiều pence chỉ giá trị, pennies chỉ số đồng tiền  đồng xu penni (1 qoành 2 silinh)  it costs ten pence: cái đó giá 10 xu he gave me my change in pennies: anh ấy trả lại tiền tôi bằng xu lẻ  (từ Mỹ,nghĩa Mỹ), (thông tục) đồng xu (1 qoành 00 đô la)  (nghĩa bóng) số tiền  a pretty penny: một số tiền kha khá  in for a penny, in for a pound  việc đã làm thì phải làm đến nơi đến chốn  a penny for your thoughts?  anh đang nghĩ gì mà mê mải thế?  a penny blood (dreadful)  tiểu thuyết rùng rợn  a penny plain and twopence coloured  một áo trắng đụp hai màu (chế những người ăn mặc loè loẹt...)  a penny saved is penny gainef  tiết kiệm đồng nào hay đồng ấy  to look twice at every penny  chú ý từng xu  take care of the pence and the pounds will take care of themselves  nhịn trầu mua trâu  to turn an honest penny  làm ăn lương thiện
preach	1216			p__ __ __ __h	thuyết giáo, thuyết pháp, khuyên răn	[priːʧ]	To {{c1::preach}} is to talk about and promote a religious idea. →  Aaron often {{c1::preach}}ed about living an honest life.			danh từ  (thông tục) sự thuyết, sự thuyết giáo  bài thuyết giáo    động từ  thuyết giáo, thuyết pháp  giảng, thuyết, khuyên răn  to preach down  gièm pha (chỉ trích, bôi xấu) (ai, cái gì) trong lúc nói (thuyết giáo)  to preach up  ca tụng (tán tụng, tâng bốc) (ai, cái gì) trong lúc nói (thuyết giáo)
prosper	1217			p__ __ __p__ __	thịnh vượng, phồn vinh, thành công	['prɔspə]	To {{c1::prosper}} is to be successful or make a lot of money. →  Frank's new business finally {{c1::prosper}} after many years of hard work.			nội động từ  thịnh vượng, phồn vinh, thành công    ngoại động từ  làm thịnh vượng, làm phát đạt, làm phồn vinh, làm thành công
province	1218			p__ __v__ __ __ __	tỉnh (đơn vị hành chính)	['prɔvɪn(t)s]	A {{c1::province}} is a small area that is controlled by a country. →  Canada is divided into several different {{c1::province}}s.			danh từ  tỉnh  (tôn giáo) địa phận, giáo khu (dưới quyền tổng giám mục)  (sử học) (La-mã) lãnh thổ (người nước Y) dưới quyền cai trị của một thống đốc La-mã  (the provinces) cả nước trừ thủ đô  phạm vi, lĩnh vực (hoạt động...)  it is out of my province: cái đó ngoài phạm vi của tôi  ngành (học...)
